Country,League,Season,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result
Romania,Liga I,2020/2021,2021-03-20T19:30:00+00:00,Politehnica Iasi,Dinamo Bucuresti,1,0,HomeWin
Romania,Liga I,2020/2021,2021-03-21T14:00:00+00:00,Sepsi OSK Sfantu Gheorghe,GAZ Metan Medias,1,1,Draw
Romania,Liga I,2020/2021,2021-04-02T14:30:00+00:00,FC Clinceni,Politehnica Iasi,2,1,HomeWin
Romania,Liga I,2020/2021,2021-04-02T17:30:00+00:00,GAZ Metan Medias,FC Astra Giurgiu,0,0,Draw
Romania,Liga I,2020/2021,2021-04-03T12:00:00+00:00,AFC Hermannstadt,Arges Pitesti,4,1,HomeWin
Romania,Liga I,2020/2021,2021-04-04T12:00:00+00:00,FC Botosani,Viitorul Constanta,1,0,HomeWin
Romania,Liga I,2020/2021,2021-04-04T14:30:00+00:00,Uta Arad,Sepsi OSK Sfantu Gheorghe,2,0,HomeWin
Romania,Liga I,2020/2021,2021-04-04T17:30:00+00:00,FCSB,CS Universitatea Craiova,0,0,Draw
Romania,Liga I,2020/2021,2021-04-05T14:30:00+00:00,Chindia Targoviste,FC Voluntari,1,0,HomeWin
Romania,Liga I,2020/2021,2021-04-05T17:30:00+00:00,CFR 1907 Cluj,Dinamo Bucuresti,1,0,HomeWin
Romania,Liga I,2020/2021,2021-04-08T16:00:00+00:00,Viitorul Constanta,Politehnica Iasi,1,2,AwayWin
Romania,Liga I,2020/2021,2021-04-09T14:30:00+00:00,FC Astra Giurgiu,Uta Arad,0,0,Draw
Romania,Liga I,2020/2021,2021-04-09T17:30:00+00:00,Dinamo Bucuresti,FC Clinceni,1,3,AwayWin
Romania,Liga I,2020/2021,2021-04-09T17:30:00+00:00,FC Voluntari,FC Botosani,1,1,Draw
Romania,Liga I,2020/2021,2021-04-09T17:30:00+00:00,Arges Pitesti,Chindia Targoviste,3,1,HomeWin
Romania,Liga I,2020/2021,2021-04-10T16:00:00+00:00,Sepsi OSK Sfantu Gheorghe,FCSB,1,1,Draw
Romania,Liga I,2020/2021,2021-04-11T18:30:00+00:00,CS Universitatea Craiova,CFR 1907 Cluj,0,0,Draw
Romania,Liga I,2020/2021,2021-04-12T14:30:00+00:00,Politehnica Iasi,AFC Hermannstadt,1,0,HomeWin
Romania,Liga I,2020/2021,2021-04-12T17:30:00+00:00,Viitorul Constanta,GAZ Metan Medias,0,2,AwayWin
Romania,Liga I,2020/2021,2021-04-16T14:30:00+00:00,Uta Arad,Viitorul Constanta,1,0,HomeWin
Romania,Liga I,2020/2021,2021-04-16T17:30:00+00:00,FC Astra Giurgiu,Dinamo Bucuresti,0,0,Draw
Romania,Liga I,2020/2021,2021-04-17T12:00:00+00:00,Chindia Targoviste,AFC Hermannstadt,2,0,HomeWin
Romania,Liga I,2020/2021,2021-04-17T14:30:00+00:00,GAZ Metan Medias,FC Voluntari,1,1,Draw
Romania,Liga I,2020/2021,2021-04-17T17:30:00+00:00,CS Universitatea Craiova,Sepsi OSK Sfantu Gheorghe,0,0,Draw
Romania,Liga I,2020/2021,2021-04-18T10:30:00+00:00,Arges Pitesti,Politehnica Iasi,0,0,Draw
Romania,Liga I,2020/2021,2021-04-18T15:30:00+00:00,CFR 1907 Cluj,FC Clinceni,3,0,HomeWin
Romania,Liga I,2020/2021,2021-04-18T18:00:00+00:00,FCSB,FC Botosani,2,1,HomeWin
Romania,Liga I,2020/2021,2021-04-20T13:45:00+00:00,AFC Hermannstadt,FC Astra Giurgiu,1,3,AwayWin
Romania,Liga I,2020/2021,2021-04-20T16:00:00+00:00,Viitorul Constanta,GAZ Metan Medias,1,0,HomeWin
Romania,Liga I,2020/2021,2021-04-20T18:30:00+00:00,Dinamo Bucuresti,Uta Arad,0,1,AwayWin
Romania,Liga I,2020/2021,2021-04-21T13:45:00+00:00,Arges Pitesti,Chindia Targoviste,0,1,AwayWin
Romania,Liga I,2020/2021,2021-04-21T16:00:00+00:00,FC Botosani,CS Universitatea Craiova,1,1,Draw
Romania,Liga I,2020/2021,2021-04-21T18:30:00+00:00,Sepsi OSK Sfantu Gheorghe,CFR 1907 Cluj,0,1,AwayWin
Romania,Liga I,2020/2021,2021-04-22T14:30:00+00:00,Politehnica Iasi,FC Voluntari,0,1,AwayWin
Romania,Liga I,2020/2021,2021-04-22T17:15:00+00:00,FC Clinceni,FCSB,0,2,AwayWin
Romania,Liga I,2020/2021,2021-04-23T14:30:00+00:00,Uta Arad,AFC Hermannstadt,0,1,AwayWin
Romania,Liga I,2020/2021,2021-04-23T17:30:00+00:00,GAZ Metan Medias,Dinamo Bucuresti,4,1,HomeWin
Romania,Liga I,2020/2021,2021-04-24T14:30:00+00:00,FC Astra Giurgiu,Arges Pitesti,0,1,AwayWin
Romania,Liga I,2020/2021,2021-04-24T17:30:00+00:00,CFR 1907 Cluj,CS Universitatea Craiova,1,2,AwayWin
Romania,Liga I,2020/2021,2021-04-25T12:00:00+00:00,Chindia Targoviste,Politehnica Iasi,2,0,HomeWin
Romania,Liga I,2020/2021,2021-04-25T16:15:00+00:00,FC Botosani,FC Clinceni,2,1,HomeWin
Romania,Liga I,2020/2021,2021-04-25T18:30:00+00:00,FCSB,Sepsi OSK Sfantu Gheorghe,1,2,AwayWin
Romania,Liga I,2020/2021,2021-04-26T17:30:00+00:00,FC Voluntari,Viitorul Constanta,1,0,HomeWin
Romania,Liga I,2020/2021,2021-04-27T13:30:00+00:00,AFC Hermannstadt,GAZ Metan Medias,1,2,AwayWin
Romania,Liga I,2020/2021,2021-04-27T16:00:00+00:00,Arges Pitesti,Uta Arad,4,1,HomeWin
Romania,Liga I,2020/2021,2021-04-28T11:00:00+00:00,Chindia Targoviste,FC Astra Giurgiu,0,0,Draw
Romania,Liga I,2020/2021,2021-04-28T13:30:00+00:00,Sepsi OSK Sfantu Gheorghe,FC Clinceni,1,0,HomeWin
Romania,Liga I,2020/2021,2021-04-28T16:00:00+00:00,CFR 1907 Cluj,FC Botosani,2,0,HomeWin
Romania,Liga I,2020/2021,2021-04-29T11:30:00+00:00,Politehnica Iasi,Viitorul Constanta,0,3,AwayWin
Romania,Liga I,2020/2021,2021-04-29T14:00:00+00:00,Dinamo Bucuresti,FC Voluntari,2,0,HomeWin
Romania,Liga I,2020/2021,2021-04-29T16:45:00+00:00,CS Universitatea Craiova,FCSB,2,0,HomeWin
Romania,Liga I,2020/2021,2021-04-30T14:30:00+00:00,GAZ Metan Medias,Arges Pitesti,1,1,Draw
Romania,Liga I,2020/2021,2021-05-01T12:00:00+00:00,Uta Arad,Chindia Targoviste,0,1,AwayWin
Romania,Liga I,2020/2021,2021-05-01T14:30:00+00:00,FC Botosani,Sepsi OSK Sfantu Gheorghe,2,1,HomeWin
Romania,Liga I,2020/2021,2021-05-02T10:30:00+00:00,FC Astra Giurgiu,Politehnica Iasi,1,2,AwayWin
Romania,Liga I,2020/2021,2021-05-02T13:00:00+00:00,FC Voluntari,AFC Hermannstadt,0,1,AwayWin
Romania,Liga I,2020/2021,2021-05-02T15:30:00+00:00,Viitorul Constanta,Dinamo Bucuresti,1,2,AwayWin
Romania,Liga I,2020/2021,2021-05-02T18:00:00+00:00,FC Clinceni,CS Universitatea Craiova,1,0,HomeWin
Romania,Liga I,2020/2021,2021-05-03T17:30:00+00:00,FCSB,CFR 1907 Cluj,1,1,Draw
Romania,Liga I,2020/2021,2021-05-04T16:00:00+00:00,Chindia Targoviste,GAZ Metan Medias,1,1,Draw
Romania,Liga I,2020/2021,2021-05-05T09:00:00+00:00,FC Astra Giurgiu,Uta Arad,1,2,AwayWin
Romania,Liga I,2020/2021,2021-05-05T11:15:00+00:00,AFC Hermannstadt,Viitorul Constanta,0,0,Draw
Romania,Liga I,2020/2021,2021-05-05T13:30:00+00:00,Politehnica Iasi,Dinamo Bucuresti,1,2,AwayWin
Romania,Liga I,2020/2021,2021-05-05T16:00:00+00:00,Sepsi OSK Sfantu Gheorghe,CS Universitatea Craiova,2,0,HomeWin
Romania,Liga I,2020/2021,2021-05-06T11:30:00+00:00,Arges Pitesti,FC Voluntari,3,0,HomeWin
Romania,Liga I,2020/2021,2021-05-06T14:00:00+00:00,FC Clinceni,CFR 1907 Cluj,0,1,AwayWin
Romania,Liga I,2020/2021,2021-05-06T16:45:00+00:00,FC Botosani,FCSB,1,3,AwayWin
Romania,Liga I,2020/2021,2021-05-08T10:30:00+00:00,GAZ Metan Medias,FC Astra Giurgiu,2,1,HomeWin
Romania,Liga I,2020/2021,2021-05-08T18:15:00+00:00,Dinamo Bucuresti,AFC Hermannstadt,2,0,HomeWin
Romania,Liga I,2020/2021,2021-05-09T11:00:00+00:00,Uta Arad,Politehnica Iasi,1,2,AwayWin
Romania,Liga I,2020/2021,2021-05-09T13:30:00+00:00,Viitorul Constanta,Arges Pitesti,1,0,HomeWin
Romania,Liga I,2020/2021,2021-05-09T16:00:00+00:00,CS Universitatea Craiova,FC Botosani,2,3,AwayWin
Romania,Liga I,2020/2021,2021-05-10T13:45:00+00:00,FC Voluntari,Chindia Targoviste,0,0,Draw
Romania,Liga I,2020/2021,2021-05-10T16:00:00+00:00,CFR 1907 Cluj,Sepsi OSK Sfantu Gheorghe,0,1,AwayWin
Romania,Liga I,2020/2021,2021-05-10T18:30:00+00:00,FCSB,FC Clinceni,2,2,Draw
Romania,Liga I,2020/2021,2021-05-14T14:30:00+00:00,FC Clinceni,FC Botosani,4,3,HomeWin
Romania,Liga I,2020/2021,2021-05-14T17:30:00+00:00,Chindia Targoviste,Viitorul Constanta,0,2,AwayWin
Romania,Liga I,2020/2021,2021-05-15T11:00:00+00:00,Politehnica Iasi,AFC Hermannstadt,0,1,AwayWin
Romania,Liga I,2020/2021,2021-05-15T13:30:00+00:00,FC Astra Giurgiu,FC Voluntari,0,3,AwayWin
Romania,Liga I,2020/2021,2021-05-15T18:30:00+00:00,CS Universitatea Craiova,CFR 1907 Cluj,1,3,AwayWin
Romania,Liga I,2020/2021,2021-05-16T11:00:00+00:00,Uta Arad,GAZ Metan Medias,1,0,HomeWin
Romania,Liga I,2020/2021,2021-05-16T13:30:00+00:00,Arges Pitesti,Dinamo Bucuresti,1,2,AwayWin
Romania,Liga I,2020/2021,2021-05-16T19:00:00+00:00,Sepsi OSK Sfantu Gheorghe,FCSB,2,2,Draw
Romania,Liga I,2020/2021,2021-05-18T17:30:00+00:00,FC Botosani,CFR 1907 Cluj,0,1,AwayWin
Romania,Liga I,2020/2021,2021-05-19T15:30:00+00:00,Viitorul Constanta,FC Astra Giurgiu,1,0,HomeWin
Romania,Liga I,2020/2021,2021-05-19T15:30:00+00:00,Dinamo Bucuresti,Chindia Targoviste,0,0,Draw
Romania,Liga I,2020/2021,2021-05-19T15:30:00+00:00,GAZ Metan Medias,Politehnica Iasi,4,2,HomeWin
Romania,Liga I,2020/2021,2021-05-19T15:30:00+00:00,FC Voluntari,Uta Arad,0,0,Draw
Romania,Liga I,2020/2021,2021-05-19T15:30:00+00:00,AFC Hermannstadt,Arges Pitesti,1,0,HomeWin
Romania,Liga I,2020/2021,2021-05-19T18:30:00+00:00,FCSB,CS Universitatea Craiova,0,1,AwayWin
Romania,Liga I,2020/2021,2021-05-20T17:30:00+00:00,FC Clinceni,Sepsi OSK Sfantu Gheorghe,2,1,HomeWin
Romania,Liga I,2020/2021,2021-05-25T17:30:00+00:00,CFR 1907 Cluj,FCSB,2,0,HomeWin
Romania,Liga I,2020/2021,2021-05-26T15:30:00+00:00,CS Universitatea Craiova,FC Clinceni,0,0,Draw
Romania,Liga I,2020/2021,2021-05-27T14:30:00+00:00,Sepsi OSK Sfantu Gheorghe,FC Botosani,1,0,HomeWin
Romania,Liga I,2020/2021,2021-05-27T17:30:00+00:00,Chindia Targoviste,Viitorul Constanta,2,3,AwayWin
Romania,Liga I,2020/2021,2021-05-29T00:00:00+00:00,Dunarea Calarasi,FC Voluntari,1,2,AwayWin
Romania,Liga I,2020/2021,2021-05-29T00:00:00+00:00,CS Mioveni,AFC Hermannstadt,0,0,Draw
Romania,Liga I,2020/2021,2021-05-30T17:30:00+00:00,Sepsi OSK Sfantu Gheorghe,Viitorul Constanta,1,0,HomeWin
Romania,Liga I,2020/2021,2021-06-02T16:00:00+00:00,AFC Hermannstadt,CS Mioveni,1,2,AwayWin
Romania,Liga I,2020/2021,2021-06-03T17:30:00+00:00,FC Voluntari,Dunarea Calarasi,4,0,HomeWin
Romania,Liga I,2021/2022,2021-07-15T17:30:00+00:00,FC Botosani,FCSB,0,0,Draw
Romania,Liga I,2021/2022,2021-07-16T15:30:00+00:00,Sepsi OSK Sfantu Gheorghe,FC Clinceni,2,0,HomeWin
Romania,Liga I,2021/2022,2021-07-16T18:30:00+00:00,CFR 1907 Cluj,U Craiova 1948,3,2,HomeWin
Romania,Liga I,2021/2022,2021-07-17T15:30:00+00:00,GAZ Metan Medias,CS Mioveni,1,0,HomeWin
Romania,Liga I,2021/2022,2021-07-17T18:30:00+00:00,CS Universitatea Craiova,Arges Pitesti,1,0,HomeWin
Romania,Liga I,2021/2022,2021-07-18T15:30:00+00:00,Uta Arad,Farul Constanta,0,0,Draw
Romania,Liga I,2021/2022,2021-07-18T18:30:00+00:00,Rapid,Chindia Targoviste,1,0,HomeWin
Romania,Liga I,2021/2022,2021-07-19T17:30:00+00:00,Dinamo Bucuresti,FC Voluntari,3,2,HomeWin
Romania,Liga I,2021/2022,2021-07-23T15:30:00+00:00,Arges Pitesti,Uta Arad,0,1,AwayWin
Romania,Liga I,2021/2022,2021-07-23T18:30:00+00:00,CS Mioveni,Rapid,0,2,AwayWin
Romania,Liga I,2021/2022,2021-07-24T15:30:00+00:00,FC Voluntari,FC Botosani,0,1,AwayWin
Romania,Liga I,2021/2022,2021-07-24T18:30:00+00:00,FC Clinceni,CFR 1907 Cluj,1,2,AwayWin
Romania,Liga I,2021/2022,2021-07-25T15:30:00+00:00,Farul Constanta,GAZ Metan Medias,2,0,HomeWin
Romania,Liga I,2021/2022,2021-07-25T18:30:00+00:00,FCSB,CS Universitatea Craiova,4,1,HomeWin
Romania,Liga I,2021/2022,2021-07-26T15:30:00+00:00,Chindia Targoviste,Sepsi OSK Sfantu Gheorghe,1,1,Draw
Romania,Liga I,2021/2022,2021-07-26T18:30:00+00:00,U Craiova 1948,Dinamo Bucuresti,1,0,HomeWin
Romania,Liga I,2021/2022,2021-07-30T16:00:00+00:00,GAZ Metan Medias,Arges Pitesti,2,2,Draw
Romania,Liga I,2021/2022,2021-07-30T18:30:00+00:00,Rapid,Farul Constanta,0,0,Draw
Romania,Liga I,2021/2022,2021-07-31T16:15:00+00:00,FC Voluntari,U Craiova 1948,2,1,HomeWin
Romania,Liga I,2021/2022,2021-07-31T19:00:00+00:00,CFR 1907 Cluj,Chindia Targoviste,1,0,HomeWin
Romania,Liga I,2021/2022,2021-08-01T16:15:00+00:00,CS Universitatea Craiova,FC Botosani,1,2,AwayWin
Romania,Liga I,2021/2022,2021-08-01T19:00:00+00:00,Uta Arad,FCSB,1,1,Draw
Romania,Liga I,2021/2022,2021-08-02T15:30:00+00:00,Sepsi OSK Sfantu Gheorghe,CS Mioveni,1,2,AwayWin
Romania,Liga I,2021/2022,2021-08-02T18:30:00+00:00,Dinamo Bucuresti,FC Clinceni,3,1,HomeWin
Romania,Liga I,2021/2022,2021-08-06T15:30:00+00:00,FC Botosani,Uta Arad,2,1,HomeWin
Romania,Liga I,2021/2022,2021-08-06T18:30:00+00:00,CS Mioveni,CFR 1907 Cluj,0,1,AwayWin
Romania,Liga I,2021/2022,2021-08-07T15:30:00+00:00,FC Clinceni,U Craiova 1948,1,2,AwayWin
Romania,Liga I,2021/2022,2021-08-07T18:30:00+00:00,Arges Pitesti,Rapid,0,1,AwayWin
Romania,Liga I,2021/2022,2021-08-08T16:00:00+00:00,Chindia Targoviste,Dinamo Bucuresti,1,0,HomeWin
Romania,Liga I,2021/2022,2021-08-08T19:00:00+00:00,FCSB,GAZ Metan Medias,2,1,HomeWin
Romania,Liga I,2021/2022,2021-08-09T15:30:00+00:00,Farul Constanta,Sepsi OSK Sfantu Gheorghe,1,0,HomeWin
Romania,Liga I,2021/2022,2021-08-09T18:30:00+00:00,CS Universitatea Craiova,FC Voluntari,3,0,HomeWin
Romania,Liga I,2021/2022,2021-08-13T15:30:00+00:00,FC Voluntari,FC Clinceni,1,0,HomeWin
Romania,Liga I,2021/2022,2021-08-13T18:30:00+00:00,CFR 1907 Cluj,Farul Constanta,1,0,HomeWin
Romania,Liga I,2021/2022,2021-08-14T16:00:00+00:00,U Craiova 1948,Chindia Targoviste,0,0,Draw
Romania,Liga I,2021/2022,2021-08-14T18:30:00+00:00,Uta Arad,CS Universitatea Craiova,1,0,HomeWin
Romania,Liga I,2021/2022,2021-08-15T15:30:00+00:00,Sepsi OSK Sfantu Gheorghe,Arges Pitesti,0,2,AwayWin
Romania,Liga I,2021/2022,2021-08-15T18:30:00+00:00,Rapid,FCSB,1,0,HomeWin
Romania,Liga I,2021/2022,2021-08-16T15:30:00+00:00,GAZ Metan Medias,FC Botosani,0,1,AwayWin
Romania,Liga I,2021/2022,2021-08-16T18:30:00+00:00,Dinamo Bucuresti,CS Mioveni,0,1,AwayWin
Romania,Liga I,2021/2022,2021-08-20T15:30:00+00:00,Chindia Targoviste,FC Clinceni,2,2,Draw
Romania,Liga I,2021/2022,2021-08-20T18:30:00+00:00,Farul Constanta,Dinamo Bucuresti,3,0,HomeWin
Romania,Liga I,2021/2022,2021-08-21T15:30:00+00:00,CS Universitatea Craiova,GAZ Metan Medias,1,0,HomeWin
Romania,Liga I,2021/2022,2021-08-21T18:30:00+00:00,Arges Pitesti,CFR 1907 Cluj,0,1,AwayWin
Romania,Liga I,2021/2022,2021-08-22T15:30:00+00:00,Uta Arad,FC Voluntari,2,0,HomeWin
Romania,Liga I,2021/2022,2021-08-22T18:30:00+00:00,FC Botosani,Rapid,0,2,AwayWin
Romania,Liga I,2021/2022,2021-08-23T15:30:00+00:00,CS Mioveni,U Craiova 1948,1,0,HomeWin
Romania,Liga I,2021/2022,2021-08-23T18:30:00+00:00,FCSB,Sepsi OSK Sfantu Gheorghe,1,1,Draw
Romania,Liga I,2021/2022,2021-08-27T15:00:00+00:00,FC Voluntari,Chindia Targoviste,2,1,HomeWin
Romania,Liga I,2021/2022,2021-08-27T18:00:00+00:00,U Craiova 1948,Farul Constanta,1,1,Draw
Romania,Liga I,2021/2022,2021-08-28T15:00:00+00:00,Dinamo Bucuresti,Arges Pitesti,0,2,AwayWin
Romania,Liga I,2021/2022,2021-08-28T18:00:00+00:00,Rapid,CS Universitatea Craiova,1,2,AwayWin
Romania,Liga I,2021/2022,2021-08-29T15:15:00+00:00,Sepsi OSK Sfantu Gheorghe,FC Botosani,1,1,Draw
Romania,Liga I,2021/2022,2021-08-29T18:00:00+00:00,CFR 1907 Cluj,FCSB,4,1,HomeWin
Romania,Liga I,2021/2022,2021-08-30T15:00:00+00:00,FC Clinceni,CS Mioveni,1,1,Draw
Romania,Liga I,2021/2022,2021-08-30T18:00:00+00:00,GAZ Metan Medias,Uta Arad,0,1,AwayWin
Romania,Liga I,2021/2022,2021-09-10T15:00:00+00:00,CS Mioveni,Chindia Targoviste,0,1,AwayWin
Romania,Liga I,2021/2022,2021-09-10T18:00:00+00:00,Uta Arad,Rapid,2,2,Draw
Romania,Liga I,2021/2022,2021-09-11T15:00:00+00:00,Arges Pitesti,U Craiova 1948,1,0,HomeWin
Romania,Liga I,2021/2022,2021-09-11T18:00:00+00:00,FC Botosani,CFR 1907 Cluj,1,0,HomeWin
Romania,Liga I,2021/2022,2021-09-12T15:15:00+00:00,GAZ Metan Medias,FC Voluntari,1,2,AwayWin
Romania,Liga I,2021/2022,2021-09-12T18:00:00+00:00,FCSB,Dinamo Bucuresti,6,0,HomeWin
Romania,Liga I,2021/2022,2021-09-13T15:00:00+00:00,Farul Constanta,FC Clinceni,5,0,HomeWin
Romania,Liga I,2021/2022,2021-09-13T18:00:00+00:00,CS Universitatea Craiova,Sepsi OSK Sfantu Gheorghe,1,1,Draw
Romania,Liga I,2021/2022,2021-09-17T15:00:00+00:00,FC Voluntari,CS Mioveni,4,0,HomeWin
Romania,Liga I,2021/2022,2021-09-17T18:00:00+00:00,Rapid,GAZ Metan Medias,1,2,AwayWin
Romania,Liga I,2021/2022,2021-09-18T11:30:00+00:00,Chindia Targoviste,Farul Constanta,2,0,HomeWin
Romania,Liga I,2021/2022,2021-09-18T17:00:00+00:00,U Craiova 1948,FCSB,0,1,AwayWin
Romania,Liga I,2021/2022,2021-09-19T10:30:00+00:00,FC Clinceni,Arges Pitesti,0,1,AwayWin
Romania,Liga I,2021/2022,2021-09-19T13:00:00+00:00,Sepsi OSK Sfantu Gheorghe,Uta Arad,0,0,Draw
Romania,Liga I,2021/2022,2021-09-19T16:00:00+00:00,Dinamo Bucuresti,FC Botosani,1,2,AwayWin
Romania,Liga I,2021/2022,2021-09-20T18:00:00+00:00,CFR 1907 Cluj,CS Universitatea Craiova,1,0,HomeWin
Romania,Liga I,2021/2022,2021-09-24T17:00:00+00:00,Rapid,FC Voluntari,0,1,AwayWin
Romania,Liga I,2021/2022,2021-09-25T14:00:00+00:00,Arges Pitesti,Chindia Targoviste,0,0,Draw
Romania,Liga I,2021/2022,2021-09-25T18:00:00+00:00,FCSB,FC Clinceni,3,2,HomeWin
Romania,Liga I,2021/2022,2021-09-26T12:30:00+00:00,Farul Constanta,CS Mioveni,2,1,HomeWin
Romania,Liga I,2021/2022,2021-09-26T15:00:00+00:00,FC Botosani,U Craiova 1948,1,1,Draw
Romania,Liga I,2021/2022,2021-09-26T18:00:00+00:00,Uta Arad,CFR 1907 Cluj,0,1,AwayWin
Romania,Liga I,2021/2022,2021-09-27T15:00:00+00:00,GAZ Metan Medias,Sepsi OSK Sfantu Gheorghe,0,0,Draw
Romania,Liga I,2021/2022,2021-09-27T18:00:00+00:00,CS Universitatea Craiova,Dinamo Bucuresti,5,0,HomeWin
Romania,Liga I,2021/2022,2021-10-01T15:00:00+00:00,CS Mioveni,Arges Pitesti,0,0,Draw
Romania,Liga I,2021/2022,2021-10-01T18:00:00+00:00,Chindia Targoviste,FCSB,0,1,AwayWin
Romania,Liga I,2021/2022,2021-10-02T13:30:00+00:00,Dinamo Bucuresti,Uta Arad,2,2,Draw
Romania,Liga I,2021/2022,2021-10-02T16:30:00+00:00,Sepsi OSK Sfantu Gheorghe,Rapid,2,2,Draw
Romania,Liga I,2021/2022,2021-10-03T13:00:00+00:00,FC Voluntari,Farul Constanta,1,0,HomeWin
Romania,Liga I,2021/2022,2021-10-03T15:00:00+00:00,CFR 1907 Cluj,GAZ Metan Medias,2,1,HomeWin
Romania,Liga I,2021/2022,2021-10-03T18:00:00+00:00,U Craiova 1948,CS Universitatea Craiova,0,2,AwayWin
Romania,Liga I,2021/2022,2021-10-04T17:30:00+00:00,FC Clinceni,FC Botosani,1,1,Draw
Romania,Liga I,2021/2022,2021-10-15T17:30:00+00:00,GAZ Metan Medias,Dinamo Bucuresti,2,1,HomeWin
Romania,Liga I,2021/2022,2021-10-16T14:30:00+00:00,Sepsi OSK Sfantu Gheorghe,FC Voluntari,1,2,AwayWin
Romania,Liga I,2021/2022,2021-10-16T17:30:00+00:00,FCSB,CS Mioveni,3,0,HomeWin
Romania,Liga I,2021/2022,2021-10-17T12:00:00+00:00,Arges Pitesti,Farul Constanta,2,1,HomeWin
Romania,Liga I,2021/2022,2021-10-17T14:30:00+00:00,Uta Arad,U Craiova 1948,1,0,HomeWin
Romania,Liga I,2021/2022,2021-10-17T17:30:00+00:00,Rapid,CFR 1907 Cluj,2,0,HomeWin
Romania,Liga I,2021/2022,2021-10-18T14:30:00+00:00,FC Botosani,Chindia Targoviste,0,0,Draw
Romania,Liga I,2021/2022,2021-10-18T17:30:00+00:00,CS Universitatea Craiova,FC Clinceni,5,0,HomeWin
Romania,Liga I,2021/2022,2021-10-22T14:30:00+00:00,U Craiova 1948,GAZ Metan Medias,2,0,HomeWin
Romania,Liga I,2021/2022,2021-10-22T17:30:00+00:00,Chindia Targoviste,CS Universitatea Craiova,0,1,AwayWin
Romania,Liga I,2021/2022,2021-10-23T12:00:00+00:00,FC Voluntari,Arges Pitesti,0,2,AwayWin
Romania,Liga I,2021/2022,2021-10-23T14:30:00+00:00,CS Mioveni,FC Botosani,1,1,Draw
Romania,Liga I,2021/2022,2021-10-23T17:30:00+00:00,Dinamo Bucuresti,Rapid,1,1,Draw
Romania,Liga I,2021/2022,2021-10-25T14:30:00+00:00,FC Clinceni,Uta Arad,0,3,AwayWin
Romania,Liga I,2021/2022,2021-10-25T17:30:00+00:00,CFR 1907 Cluj,Sepsi OSK Sfantu Gheorghe,2,0,HomeWin
Romania,Liga I,2021/2022,2021-10-29T17:30:00+00:00,FC Botosani,Farul Constanta,0,2,AwayWin
Romania,Liga I,2021/2022,2021-10-30T16:00:00+00:00,CS Universitatea Craiova,CS Mioveni,5,2,HomeWin
Romania,Liga I,2021/2022,2021-10-30T18:30:00+00:00,CFR 1907 Cluj,FC Voluntari,1,0,HomeWin
Romania,Liga I,2021/2022,2021-10-31T13:00:00+00:00,GAZ Metan Medias,FC Clinceni,1,1,Draw
Romania,Liga I,2021/2022,2021-10-31T15:30:00+00:00,Sepsi OSK Sfantu Gheorghe,Dinamo Bucuresti,4,1,HomeWin
Romania,Liga I,2021/2022,2021-10-31T18:30:00+00:00,FCSB,Arges Pitesti,2,1,HomeWin
Romania,Liga I,2021/2022,2021-11-01T15:30:00+00:00,Uta Arad,Chindia Targoviste,0,2,AwayWin
Romania,Liga I,2021/2022,2021-11-01T18:30:00+00:00,Rapid,U Craiova 1948,0,0,Draw
Romania,Liga I,2021/2022,2021-11-04T18:30:00+00:00,Farul Constanta,FCSB,0,1,AwayWin
Romania,Liga I,2021/2022,2021-11-05T15:30:00+00:00,Chindia Targoviste,GAZ Metan Medias,0,1,AwayWin
Romania,Liga I,2021/2022,2021-11-05T18:30:00+00:00,Arges Pitesti,FC Botosani,0,1,AwayWin
Romania,Liga I,2021/2022,2021-11-06T15:30:00+00:00,CS Mioveni,Uta Arad,0,0,Draw
Romania,Liga I,2021/2022,2021-11-06T18:30:00+00:00,U Craiova 1948,Sepsi OSK Sfantu Gheorghe,1,1,Draw
Romania,Liga I,2021/2022,2021-11-07T13:30:00+00:00,Farul Constanta,CS Universitatea Craiova,1,0,HomeWin
Romania,Liga I,2021/2022,2021-11-07T16:30:00+00:00,Dinamo Bucuresti,CFR 1907 Cluj,0,3,AwayWin
Romania,Liga I,2021/2022,2021-11-07T19:30:00+00:00,FC Voluntari,FCSB,0,0,Draw
Romania,Liga I,2021/2022,2021-11-08T18:30:00+00:00,FC Clinceni,Rapid,2,3,AwayWin
Romania,Liga I,2021/2022,2021-11-19T15:30:00+00:00,FC Clinceni,Sepsi OSK Sfantu Gheorghe,0,2,AwayWin
Romania,Liga I,2021/2022,2021-11-19T18:30:00+00:00,Chindia Targoviste,Rapid,2,2,Draw
Romania,Liga I,2021/2022,2021-11-20T13:00:00+00:00,Farul Constanta,Uta Arad,0,0,Draw
Romania,Liga I,2021/2022,2021-11-20T18:30:00+00:00,U Craiova 1948,CFR 1907 Cluj,0,2,AwayWin
Romania,Liga I,2021/2022,2021-11-21T16:00:00+00:00,Arges Pitesti,CS Universitatea Craiova,3,2,HomeWin
Romania,Liga I,2021/2022,2021-11-21T18:30:00+00:00,FCSB,FC Botosani,3,1,HomeWin
Romania,Liga I,2021/2022,2021-11-22T15:30:00+00:00,CS Mioveni,GAZ Metan Medias,1,0,HomeWin
Romania,Liga I,2021/2022,2021-11-22T18:30:00+00:00,FC Voluntari,Dinamo Bucuresti,2,1,HomeWin
